video_url,title,description,length,length_in_minutes,views,upload_date,related_tags,translations,speaker_name,speaker_profession,,orig
https://www.ted.com/talks/eben_bayer_are_mushrooms_the_new_plastic,Are mushrooms the new plastic?,"Product designer Eben Bayer reveals his recipe for a new, fungus-based packaging material that protects fragile stuff like furniture, plasma screens -- and the environment.",0:08:50,8.833333333,1277815,2010-10-04T09:00:00+00:00,"['environment', 'green', 'nature', 'plastic', 'product design', 'technology', 'manufacturing', 'Anthropocene', 'fungi']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Norsk bokmål', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'български', 'עברית', 'العربية', 'فارسى', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Eben Bayer,Green designer,,middle
https://www.ted.com/talks/enric_sala_let_s_turn_the_high_seas_into_the_world_s_largest_nature_reserve,Let's turn the high seas into the world's largest nature reserve,"What if we could save the fishing industry and protect the ocean at the same time? Marine ecologist Enric Sala shares his bold plan to safeguard the high seas -- some of the last wild places on earth, which fall outside the jurisdiction of any single country -- by creating a giant marine reserve that covers two-thirds of the world's ocean. By protecting the high seas, Sala believes we will restore the ecological, economic and social benefits of the ocean. ""When we can align economic needs with conservation, miracles can happen,"" Sala says.",0:12:57,12.95,1277737,2018-06-06T18:28:20+00:00,"['biosphere', 'economics', 'environment', 'fish', 'global commons', 'future', 'nature', 'oceans', 'water', 'TED en Español']","['English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Tiếng Việt', 'Türkçe', 'Русский', 'Српски, Srpski', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '한국어']",Enric Sala,Marine ecologist,,middle
https://www.ted.com/talks/nathalie_cabrol_how_mars_might_hold_the_secret_to_the_origin_of_life,How Mars might hold the secret to the origin of life,"While we like to imagine little green men, it's far more likely that life on other planets will be microbial. Planetary scientist Nathalie Cabrol takes us inside the search for microbes on Mars, a hunt which counterintuitively leads us to the remote lakes of the Andes mountains. This extreme environment — with its thin atmosphere and scorched land — approximates the surface of Mars about 3.5 billion years ago. How microbes adapt to survive here may just show us where to look on Mars — and could help us understand why some microbial pathways lead to civilization while others are a dead end.",0:15:54,15.9,1276026,2015-04-17T14:53:54+00:00,"['Planets', 'exploration', 'microbiology', 'space', 'solar system', 'Mars', 'astrobiology']","['English', 'Español', 'Français', 'Français canadien', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Nathalie Cabrol,Planetary explorer,,middle
https://www.ted.com/talks/eve_ensler_what_security_means_to_me,What security means to me,"Playwright Eve Ensler explores our modern craving for security -- and why it makes us less secure. Listen for inspiring, heartbreaking stories of women making change.",0:13:23,13.38333333,1275540,2008-09-18T01:00:00+00:00,"['activism', 'culture', 'global issues', 'spoken word', 'technology', 'violence', 'war', 'women']","['Bahasa Indonesia', 'Deutsch', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Shqip', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Eve Ensler,"Playwright, activist",,middle
https://www.ted.com/talks/oliver_jeffers_an_ode_to_living_on_earth,An ode to living on Earth,"If you had to explain to a newborn what it means to be a human being living on Earth in the 21st century, what would you say? Visual artist Oliver Jeffers put his answer in a letter to his son, sharing pearls of wisdom on existence and the diversity of life. He offers observations of the ""beautiful, fragile drama of human civilization"" in this poetic talk paired with his original illustrations and animations.",0:10:30,10.5,1310732,2020-04-22T17:03:40+00:00,"['Planets', 'art', 'poetry', 'life', 'love', 'empathy', 'humanity', 'personal growth', 'visualizations', 'creativity', 'community']","['Català', 'English', 'Español', 'Français', 'Hrvatski', 'Italiano', 'Lietuvių kalba', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Română', 'Türkçe', 'Српски, Srpski', 'македонски', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)']",Oliver Jeffers,"Artist, storyteller",,middle
https://www.ted.com/talks/avi_rubin_all_your_devices_can_be_hacked,All your devices can be hacked,"Could someone hack your pacemaker? Avi Rubin shows how hackers are compromising cars, smartphones and medical devices, and warns us about the dangers of an increasingly hack-able world.",0:16:41,16.68333333,1274714,2012-02-25T16:49:20+00:00,"['Internet', 'TEDx', 'computers', 'hack', 'security', 'technology', 'encryption']","['Dansk', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Română', 'Slovenčina', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'עברית', 'العربية', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Avi Rubin,Computer security expert,,middle
https://www.ted.com/talks/chinaka_hodge_what_will_you_tell_your_daughters_about_2016,What will you tell your daughters about 2016?,"With words like shards of glass, Chinaka Hodge cuts open 2016 and lets 12 months of violence, grief, fear, shame, courage and hope spill out in this original poem about a year none of us will soon forget.",0:03:49,3.816666667,1274158,2016-12-20T11:59:49+00:00,"['children', 'death', 'gender equality', 'future', 'history', 'identity', 'humanity', 'inequality', 'parenting', 'media', 'performance art', 'performance', 'poetry', 'social media', 'social change', 'violence', 'women']","['English', 'Español', 'Euskara', 'Français', 'Galego', 'Hrvatski', 'Italiano', 'Kiswahili', 'Latviešu', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Română', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'हिन्दी', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Chinaka Hodge,"Writer, educator",,middle
https://www.ted.com/talks/danny_hillis_should_we_create_a_solar_shade_to_cool_the_earth,Should we create a solar shade to cool the earth?,"In this perspective-shifting talk, Danny Hillis prompts us to approach global issues like climate change with creative scientific solutions. Taking a stand for solar geoengineering, he looks at controversial solutions with open-minded curiosity.",0:06:57,6.95,1273688,2018-04-05T14:48:27+00:00,"['science', 'technology', 'future', 'Anthropocene', 'curiosity', 'climate change', 'social change', 'society']","['English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Português brasileiro', 'Türkçe', 'Русский', 'Українська', 'български', 'العربية', 'فارسى', 'हिन्दी', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Danny Hillis,Computer theorist,,middle
https://www.ted.com/talks/sergei_lupashin_a_flying_camera_on_a_leash,A flying camera ... on a leash,"Let's admit it: aerial photo drones and UAVs are a little creepy, and they come with big regulatory and safety problems. But aerial photos can be a powerful way of telling the truth about the world: the size of a protest, the spread of an oil spill, the wildlife hidden in a delta. Sergei Lupashin demos Fotokite, a nifty new way to see the world from on high, safely and under control.",0:06:16,6.266666667,1273310,2014-10-28T15:29:43+00:00,"['TED Fellows', 'drones', 'photography', 'robots', 'technology']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Nederlands', 'Polski', 'Português brasileiro', 'Português de Portugal', 'Română', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Ελληνικά', 'Русский', 'Српски, Srpski', 'Українська', 'български', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', 'မြန်မာဘာသာ', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Sergei Lupashin,Aerial robotics researcher,,middle
https://www.ted.com/talks/raphael_arar_how_we_can_teach_computers_to_make_sense_of_our_emotions,How we can teach computers to make sense of our emotions,"How can we make AI that people actually want to interact with? Raphael Arar suggests we start by making art. He shares interactive projects that help AI explore complex ideas like nostalgia, intuition and conversation -- all working towards the goal of making our future technology just as much human as it is artificial.",0:11:02,11.03333333,1273651,2018-04-02T14:59:03+00:00,"['art', 'AI', 'computers', 'complexity', 'emotions', 'future', 'technology', 'intelligence']","['English', 'Español', 'Français', 'Hrvatski', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Svenska', 'Türkçe', 'Русский', 'Українська', 'العربية', 'فارسى', 'ગુજરાતી', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Raphael Arar,"Designer, researcher",,middle
https://www.ted.com/talks/michael_metcalfe_a_provocative_way_to_finance_the_fight_against_climate_change,A provocative way to finance the fight against climate change,"Will we do whatever it takes to fight climate change? Back in 2008, following the global financial crisis, governments across the world adopted a ""whatever it takes"" commitment to monetary recovery, issuing $250 billion worth of international currency to stem the collapse of the economy. In this delightfully wonky talk, financial expert Michael Metcalfe suggests we can use that very same unconventional monetary tool to fund a global commitment to a green future.",0:12:34,12.56666667,1273245,2016-04-28T14:46:41+00:00,"['big problems', 'business', 'climate change', 'economics', 'environment', 'finance', 'future', 'global issues', 'government', 'money', 'policy', 'pollution', 'sustainability']","['Bahasa Indonesia', 'English', 'Español', 'Français', 'Italiano', 'Nederlands', 'Português brasileiro', 'Português de Portugal', 'Tiếng Việt', 'Türkçe', 'Русский', 'עברית', 'العربية', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Michael Metcalfe,Financial expert,,middle
https://www.ted.com/talks/joy_buolamwini_how_i_m_fighting_bias_in_algorithms,How I'm fighting bias in algorithms,"MIT grad student Joy Buolamwini was working with facial analysis software when she noticed a problem: the software didn't detect her face -- because the people who coded the algorithm hadn't taught it to identify a broad range of skin tones and facial structures. Now she's on a mission to fight bias in machine learning, a phenomenon she calls the ""coded gaze."" It's an eye-opening talk about the need for accountability in coding ... as algorithms take over more and more aspects of our lives.",0:08:36,8.6,1274392,2017-03-09T16:08:53+00:00,"['activism', 'algorithm', 'AI', 'code', 'data', 'identity', 'inequality', 'product design', 'innovation', 'programming', 'software', 'TEDx', 'technology', 'race']","['Deutsch', 'English', 'Español', 'Français', 'Italiano', 'Magyar', 'Português brasileiro', 'Português de Portugal', 'Svenska', 'Tiếng Việt', 'Türkçe', 'Čeština', 'Русский', 'Српски, Srpski', 'עברית', 'العربية', 'فارسى', 'ภาษาไทย', '中文 (简体)', '中文 (繁體)', '日本語', '한국어']",Joy Buolamwini,Poet of code,,middle
